word,sentiment
nonconforming,negative
nonconformities,negative
nonconformity,negative
noncontingent,ambiguous
noncontract,ambiguous
noncontractual,ambiguous
noncontributory,ambiguous
noncovid,negative
nondisclosure,negative
none,negative
non-essential,negative
nonetheless,ambiguous
nonexistent,negative
nonfeasance,ambiguous
nonfiduciary,ambiguous
nonforfeitability,ambiguous
nonforfeitable,ambiguous
nonforfeiture,ambiguous
nonfunctional,negative
nonguarantor,ambiguous
noninfringement,ambiguous
noninfringing,ambiguous
nonjudicial,ambiguous
nonjudicially,ambiguous
nonjurisdictional,ambiguous
nonpayment,negative
nonpayments,negative
nonperformance,negative
nonperformances,negative
nonperforming,negative
nonproducing,negative
nonproductive,negative
nonrecoverable,negative
nonrenewal,negative
nonresponsive,negative
nonsense,negative
nonsensical,negative
nonseverable,negative
nonterminable,negative
nonusurious,negative
non-violence,positive
non-violent,positive
noob,negative
noone,negative
noose,negative
nope,negative
normal,positive
normality,positive
normally,positive
nose,negative
nosey,negative
not,negative
notable,positive
notables,positive
notably,positive
notarial,ambiguous
notaries,ambiguous
notarization,ambiguous
notarizations,ambiguous
notarize,ambiguous
notarized,ambiguous
notarizing,ambiguous
notary,ambiguous
note,negative
noted,positive
notes,negative
noteworthy,positive
nothing,negative
nothingness,negative
notice,negative
noticed,negative
notification,positive
notion,positive
notoriety,ambiguous
notorious,negative
notoriously,negative
notwithstanding,ambiguous
nourish,positive
nourishing,positive
nourishment,positive
novaccinepassports,negative
novavax,ambiguous
novax,positive
novel,positive
novelty,positive
novice,negative
novo,ambiguous
nowhere,negative
noxious,negative
nuance,positive
nuanced,positive
nuisance,negative
nuisances,negative
nul,negative
nullification,negative
nullifications,negative
nullified,negative
nullifies,negative
nullify,negative
nullifying,negative
nullities,ambiguous
nullity,ambiguous
numb,negative
numbers,positive
numbness,negative
nun,positive
nuremberg,negative
nurse,positive
nursery,positive
nurses,positive
nursing,positive
nurture,positive
nurturing,positive
nut,negative
nutrient,positive
nutritious,positive
nuts,negative
nutters,negative
oaf,negative
oak,positive
oasis,positive
oath,positive
obedience,positive
obedient,positive
obese,negative
obesity,negative
obey,negative
obi,negative
obit,negative
obituary,negative
object,negative
objected,negative
objecting,negative
objection,negative
objectionable,negative
objectionably,negative
objections,negative
objective,positive
obligate,negative
obligated,negative
obligates,negative
obligating,negative
obligation,negative
obligations,negative
obligatory,negative
oblige,negative
obliged,negative
obligee,ambiguous
obligees,ambiguous
obliges,negative
obliging,negative
obligor,negative
obligors,ambiguous
oblique,negative
obliterate,negative
obliterated,negative
obliteration,negative
oblivion,negative
oblivious,negative
obnoxious,negative
obnoxiously,negative
obscene,negative
obscenely,negative
obscenity,negative
obscure,negative
obscured,negative
obscures,negative
obscurity,negative
observant,positive
observation,positive
observed,positive
obsess,negative
obsessed,negative
obsession,negative
obsessions,negative
obsessive,negative
obsessively,negative
obsessiveness,negative
obsolescence,negative
obsolete,negative
obstacle,negative
obstacles,negative
obstetrician,positive
obstinate,negative
obstinately,negative
obstruct,negative
obstructed,negative
obstructing,negative
obstruction,negative
obstructions,negative
obstructive,negative
obstructs,negative
obtain,positive
obtainable,positive
obtained,positive
obtrusive,negative
obtuse,negative
obviate,ambiguous
obvious,ambiguous
obviously,ambiguous
occasional,ambiguous
occasionally,ambiguous
occlude,negative
occluded,negative
occludes,negative
occluding,negative
occult,negative
occupant,positive
occupation,negative
occupy,negative
occur,negative
occurred,negative
occurrence,negative
occurring,negative
occurs,negative
octopus,negative
odd,negative
odder,negative
oddest,negative
oddities,negative
oddity,ambiguous
oddly,negative
odds,negative
odious,negative
odor,negative
offence,negative
offences,negative
offend,negative
offended,negative
offender,negative
offenders,negative
offending,negative
offends,negative
offense,negative
offenses,negative
offensive,negative
offensively,negative
offensiveness,negative
offer,positive
offered,positive
offeree,ambiguous
offerees,ambiguous
offering,positive
offeror,ambiguous
offerors,ambiguous
offers,positive
offhand,negative
officer,positive
official,positive
officious,negative
offing,negative
offline,negative
offset,negative
offshoot,positive
offshore,negative
ogre,negative
oks,positive
olfactory,negative
oligarchy,negative
omen,negative
omg,negative
omicron,negative
omicrons,negative
omicronvariant,negative
omikron,negative
ominous,negative
ominously,negative
omission,negative
omissions,negative
omit,negative
omits,negative
omitted,negative
omitting,negative
omnipotence,negative
omniscient,positive
once-in-a-lifetime,positive
onerous,negative
onerously,negative
one-sided,negative
ongoing,ambiguous
onset,ambiguous
onslaught,negative
onus,negative
onward,positive
ooze,negative
opaque,negative
open,positive
opened,positive
opening,positive
openly,positive
openness,positive
opens,positive
opera,positive
operatic,negative
operating,positive
operation,negative
operations,negative
opiate,negative
opinionated,negative
opium,negative
opponent,negative
opponents,negative
opportune,positive
opportunistic,negative
opportunistically,negative
opportunities,positive
opportunity,positive
oppose,negative
opposed,negative
opposes,negative
opposing,negative
opposite,negative
opposition,negative
oppositions,negative
oppress,negative
oppressed,negative
oppression,negative
oppressive,negative
oppressively,negative
oppressiveness,negative
oppressor,negative
oppressors,negative
optimal,positive
optimism,positive
optimist,positive
optimistic,positive
option,positive
optional,positive
optionee,ambiguous
optionees,ambiguous
optionless,negative
opulent,positive
oracle,positive
oration,positive
orc,negative
orchestra,ambiguous
ordained,positive
ordeal,negative
order,positive
orderly,positive
ordinance,positive
ordinarily,ambiguous
ordinary,ambiguous
ordination,positive
ordnance,negative
organ,negative
organic,positive
organisation,positive
organised,positive
organization,positive
organize,positive
organized,positive
organs,negative
orgasm,positive
original,positive
originality,positive
originally,ambiguous
ornamented,positive
ornate,positive
orphan,negative
orthodoxy,positive
ostensibly,negative
ostracize,negative
otherwise,ambiguous
oust,negative
outage,negative
outages,negative
outbreak,negative
outbreaks,negative
outburst,negative
outbursts,negative
outcast,negative
outcome,positive
outcomes,positive
outcry,negative
outdated,negative
outdo,positive
outdone,positive
outgoing,positive
outhouse,negative
outlandish,negative
outlaw,negative
outlive,positive
outmaneuvered,negative
outmoded,negative
outperform,positive
outperformed,positive
outperforming,positive
outperforms,positive
outpost,negative
outrage,negative
outraged,negative
outrageous,negative
outrageously,negative
outrageousness,negative
outrages,negative
outreach,positive
outright,positive
outrun,positive
outset,positive
outshine,positive
outshone,positive
outsider,negative
outsmart,positive
outstanding,positive
outstandingly,positive
outstrip,positive
outward,positive
outweigh,positive
outweighs,positive
outwit,positive
ovation,positive
overact,negative
overacted,negative
over-acted,negative
overage,negative
overages,negative
overawe,negative
over-awe,negative
overbalance,negative
overbalanced,negative
over-balanced,negative
overbearing,negative
overbearingly,negative
overblown,negative
overbuild,negative
overbuilding,negative
overbuilds,negative
overbuilt,negative
overburden,negative
overburdened,negative
overburdening,negative
overcapacities,negative
overcapacity,negative
overcast,negative
overcharge,negative
overcharged,negative
overcharges,negative
overcharging,negative
overcome,negative
overcomes,negative
overcoming,negative
